Rank,Rider,Club Name,Points,RiderID,ClubID,Region,Year,Sex,Cat,Page
8,Andrew Parker,Mid Devon CC,27,63771,913,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=63771&year=2016&d=4
8,Mark Puddicombe,Charterbank Potburys RT,27,542976,7134,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=542976&year=2016&d=4
10,Andrew Kirby,University of Bristol CC,23,302946,508,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=302946&year=2016&d=4
11,John Rollason,Plymouth Corinthian CC,22,240681,2161,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=240681&year=2016&d=4
12,Dave Bentley,Somerset RC - The Bicycle Chain,21,41210,1209,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=41210&year=2016&d=4
13,Daniel Strong,Tavistock Whlrs NorthShoreGallery,17,245889,1095,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=245889&year=2016&d=4
14,Henry Fawcett,NFTO Race Club,16,285254,6048,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=285254&year=2016&d=4
15,Daniel Benford,Lanhydrock Wheelers,15,267443,6264,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=267443&year=2016&d=4
15,Nicholas Helsing,Exeter Wheelers,15,124493,2398,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=124493&year=2016&d=4
15,Daniel Wellings,Somerset RC - The Bicycle Chain,15,176498,1209,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=176498&year=2016&d=4
18,Tim Prowse,Mid Devon CC,14,353505,913,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=353505&year=2016&d=4
19,Adam Faux,Charterbank Potburys RT,11,417318,7134,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=417318&year=2016&d=4
19,Harry Loader,Mid Devon CC,11,61896,913,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=61896&year=2016&d=4
21,Josh Coyne,Okehampton Cycle Club,10,409865,307,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=409865&year=2016&d=4
22,Lee Adams,Tavistock Whlrs NorthShoreGallery,9,242619,1095,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=242619&year=2016&d=4
22,Mark Gibbs,Tanks Direct Cycling,9,9857,6738,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=9857&year=2016&d=4
24,Gideon Aroussi,Exeter Wheelers,8,547274,2398,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=547274&year=2016&d=4
24,Tim Carpenter,Elitevelo Kalas Sportswear CRT,8,41877,3942,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=41877&year=2016&d=4
24,Steven Jones,Mid Devon CC,8,327320,913,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=327320&year=2016&d=4
24,Gavin MacDougall,Tavistock Whlrs NorthShoreGallery,8,242221,1095,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=242221&year=2016&d=4
24,Oliver Parsons,Tri UK,8,127405,6931,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=127405&year=2016&d=4
24,Paddy Scullion,Kernow Riders,8,270353,2485,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=270353&year=2016&d=4
24,Scott Tomkinson,Lanhydrock Wheelers,8,99466,6264,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=99466&year=2016&d=4
31,Philip Borrett,Charterbank Potburys RT,7,5963,7134,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=5963&year=2016&d=4
31,Matthew Saunders,Cycles Scuderia RT,7,471537,7273,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=471537&year=2016&d=4
31,Danny Shaw,Exeter Wheelers,7,191076,2398,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=191076&year=2016&d=4
31,Leslie Thomas,Tri UK,7,447873,6931,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=447873&year=2016&d=4
35,Bobby Cowsill,Cycle Sport South Hams,6,465985,3710,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=465985&year=2016&d=4
35,Kevin Jones,Somerset RC - The Bicycle Chain,6,301344,1209,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=301344&year=2016&d=4
35,Oskar Karssens,Mid Devon CC,6,276577,913,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=276577&year=2016&d=4
35,Alfred Reed,Cardiff University Marmots,6,523191,6834,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=523191&year=2016&d=4
35,Michael Rogers,Plymouth Corinthian CC,6,541757,2161,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=541757&year=2016&d=4
40,Mark Hughes,1st Chard Whls,5,304814,3613,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=304814&year=2016&d=4
40,James Lewis,Yeovil CC,5,465325,1156,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=465325&year=2016&d=4
40,Joe Monk,Exeter Wheelers,5,495448,2398,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=495448&year=2016&d=4
40,Tom Morris,,5,604837,,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=604837&year=2016&d=4
40,Steven Sage,Tanks Direct Cycling,5,18529,6738,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=18529&year=2016&d=4
40,Frank Schirnhofer,Bikechain - Ricci,5,413870,1014,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=413870&year=2016&d=4
46,Karl Allen-Dobson,Mid Devon CC,4,218893,913,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=218893&year=2016&d=4
46,Nicholas Weddall,Mid Devon CC,4,17539,913,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=17539&year=2016&d=4
46,Mark Wiffen,Black Line,4,261905,7237,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=261905&year=2016&d=4
49,Christopher Ashford,Army Cycling Union,3,543967,2388,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=543967&year=2016&d=4
49,Glenn Borrett,Charterbank Potburys RT,3,47977,7134,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=47977&year=2016&d=4
49,Jason Burkett,Mid Devon CC,3,48026,913,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=48026&year=2016&d=4
49,Ross Flashman,Kibosh ,3,207203,7607,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=207203&year=2016&d=4
49,Brad James,Mid Devon CC,3,397685,913,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=397685&year=2016&d=4
49,John Mills,Tri UK,3,410485,6931,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=410485&year=2016&d=4
49,Tristan Mingay,Velopace,3,402534,7104,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=402534&year=2016&d=4
49,Richard Whitehouse,Bikechain - Ricci,3,426645,1014,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=426645&year=2016&d=4
57,Ross Clarke,Cycle Sport Dynamo,2,261103,653,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=261103&year=2016&d=4
57,Jon Hare,Exeter Wheelers,2,264703,2398,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=264703&year=2016&d=4
57,Ben Kerwin,Tavistock Whlrs NorthShoreGallery,2,208218,1095,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=208218&year=2016&d=4
57,Michael Lewis,Plymouth Corinthian CC,2,136410,2161,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=136410&year=2016&d=4
57,Chris Manning,Exeter Wheelers,2,470789,2398,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=470789&year=2016&d=4
57,Leon Marshall,Royal Navy & Royal Marines CA,2,13889,3303,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=13889&year=2016&d=4
57,James Turner,,2,531300,,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=531300&year=2016&d=4
57,Phil Walter,Tanks Direct Cycling,2,285721,6738,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=285721&year=2016&d=4
65,Ben Davies,Exeter Wheelers,1,32378,2398,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=32378&year=2016&d=4
65,Daniel Dolan,Mid Devon CC,1,108075,913,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=108075&year=2016&d=4
65,Andrew Friend,Mid Devon CC,1,304246,913,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=304246&year=2016&d=4
65,Dean Hance,Rutrainingtoday CC,1,266066,6030,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=266066&year=2016&d=4
65,Craig Lawson,Exeter Wheelers,1,201010,2398,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=201010&year=2016&d=4
65,Simon Rendell,Durham University Cycling Club,1,306677,678,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=306677&year=2016&d=4
65,Ben Warman,Yeovil CC,1,534632,1156,South West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=534632&year=2016&d=4
1,Ashley Brown,BBM Revolution Cycling Club,37,8876,5762,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=8876&year=2016&d=4
2,Matthew Mannakee,Prologue Racing Team,35,57327,7200,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=57327&year=2016&d=4
3,Jack Rowland,Harworth & District CC,34,533976,3720,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=533976&year=2016&d=4
4,Oliver Humphreys,National Clarion Cycling Club,33,210527,850,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=210527&year=2016&d=4
5,Jonathan Harvey,Doncaster Whls CC,32,288226,989,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=288226&year=2016&d=4
5,Jonny Tomes,Craven Energy,32,36238,1280,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=36238&year=2016&d=4
7,Joseph Wilkinson,FTR,31,238751,7540,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=238751&year=2016&d=4
8,Richard Binks,VCUK PH-MAS Cycling Team,30,37568,7125,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=37568&year=2016&d=4
8,Adam Snow,VeloViewer,30,440818,7245,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=440818&year=2016&d=4
10,Colin Williams,KTM Impsport RT,29,14394,7562,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=14394&year=2016&d=4
11,James Coates,Otley CC,27,167476,193,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=167476&year=2016&d=4
11,Stephen Ward,GS CREAZZO,27,72387,7725,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=72387&year=2016&d=4
13,Lee Farmer,Out Of The Saddle,26,319296,5252,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=319296&year=2016&d=4
14,Alex Foley,Leeds Mercury Cycling Club,25,222927,2100,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=222927&year=2016&d=4
14,David McNeill,Albarosa Cycling Club,25,276054,6417,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=276054&year=2016&d=4
16,Thomas Andrews,FTR,23,245109,7540,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=245109&year=2016&d=4
16,Alan Davies,PSUK Cycle Race Team,23,73025,1044,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=73025&year=2016&d=4
16,Christopher Hoole,FTR,23,309018,7540,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=309018&year=2016&d=4
16,Edwyn Oliver-Evans,www.bioracer-onimpexCX.com,23,12450,6617,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=12450&year=2016&d=4
16,Julian Pearce,FTR,23,313504,7540,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=313504&year=2016&d=4
16,Brett Stocks,Sharrow Cycling Club,23,209348,2752,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=209348&year=2016&d=4
16,Nathan Wilson,Wilsons Wheels Race Team,23,29665,4972,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=29665&year=2016&d=4
23,Michael Brown,Geared Up Cycles,22,236473,7103,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=236473&year=2016&d=4
23,Toby Williams,Liverpool Phoenix CC Aintree,22,423431,6533,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=423431&year=2016&d=4
25,Robert Bagot,Warrington RC,21,48316,1471,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=48316&year=2016&d=4
25,Stephen Ellis,Out Of The Saddle,21,25932,5252,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=25932&year=2016&d=4
25,Robby Krygsman,Team Swift,21,567017,974,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=567017&year=2016&d=4
28,Ian Cliffe,Ilkley Cycling Club,20,180739,5822,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=180739&year=2016&d=4
28,Alastair Wareham,SSLL Racing Team,20,117709,7532,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=117709&year=2016&d=4
28,Maciej Wontorowski,,20,186853,,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=186853&year=2016&d=4
31,Alistair Rees,Holmfirth Cycling Club,19,127173,6695,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=127173&year=2016&d=4
32,Adrian Jones,Jedi Cycle Sport,18,104312,6521,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=104312&year=2016&d=4
32,Benjamin Oglesby,FTR,18,134738,7540,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=134738&year=2016&d=4
34,David Leaming,Yh Training Scarborough RC,17,103970,7111,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=103970&year=2016&d=4
34,Glyn Watkins,Wakefield CC,17,14048,685,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=14048&year=2016&d=4
36,Benjamin Harmer,Bridlington Cycling Club,16,536072,2641,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=536072&year=2016&d=4
37,Jonathan Apaloo,VC York,15,259983,2839,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=259983&year=2016&d=4
37,Christopher Barnes,www.Zepnat.com RT - Lazer helmets,15,8938,2998,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=8938&year=2016&d=4
37,Jonathan Stanlake,,15,39796,,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=39796&year=2016&d=4
37,William Turley,Team Fulford Cycles Racing,15,239017,6530,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=239017&year=2016&d=4
37,James Ward,Albarosa Cycling Club,15,248860,6417,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=248860&year=2016&d=4
42,Alexander Barusevicus,All Terrain Cycles Ride In Peace,14,196648,841,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=196648&year=2016&d=4
42,Matthew Burt,,14,403135,,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=403135&year=2016&d=4
42,Lewis Jackson,Wold Top Actif RT,14,66012,7572,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=66012&year=2016&d=4
45,Anthony Jones,Knottingley Velo,13,19597,6870,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=19597&year=2016&d=4
45,Matthew Kellett,3RT,13,302227,6076,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=302227&year=2016&d=4
45,Phil McWilliam,Black Line,13,280891,7237,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=280891&year=2016&d=4
48,Ben Manning,3RT,12,309430,6076,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=309430&year=2016&d=4
48,Stephen Paterson,Doncaster Whls CC,12,307108,989,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=307108&year=2016&d=4
48,Ewan Shepherd,Hambleton RC,12,169052,3647,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=169052&year=2016&d=4
48,Danny Winfield,Geared Up Cycles,12,271506,7103,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=271506&year=2016&d=4
48,John Wright,Wakefield CC,12,45678,685,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=45678&year=2016&d=4
53,Steven Bunting,Rutland CC,11,188620,1443,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=188620&year=2016&d=4
53,Joseph Faichney,City RC (Hull),11,5424,890,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=5424&year=2016&d=4
53,Peter Hook,VC York,11,188641,2839,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=188641&year=2016&d=4
53,Ryan Middlemiss,East Bradford CC,11,106869,761,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=106869&year=2016&d=4
53,David Oliver,,11,170725,,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=170725&year=2016&d=4
53,David Park,Scunthorpe Polytechnic CC,11,76894,3456,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=76894&year=2016&d=4
59,Lee Coulson,Hull Thursday RC,10,28918,2602,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=28918&year=2016&d=4
59,Ian O'Brien,RST Racing Team,10,18306,5372,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=18306&year=2016&d=4
61,Matthew Adams,Petuaria RC,9,193902,6925,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=193902&year=2016&d=4
61,Benjamin Griffiths,Giant Sheffield Poppycock Racing,9,308688,7310,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=308688&year=2016&d=4
61,Timothy Mansfield,HD Revolutions (HDR),9,56453,7079,Yorkshire,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=56453&year=2016&d=4
