secs, cad, hr, km, kph, nm,distance, alt,lat,lon, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
,,,,,,14.1637,34.5,48.430617,-123.347231,,0.575456,,,,,,,,,,,
,,,,,,14.1821,34.8,48.430626,-123.34748,,0.738511,,,,,,,,,,,
,,,,,,14.2312,35.1,48.430657,-123.348144,,0.799597,,,,,,,,,,,
,,,,,,14.2371,35.2,48.430667,-123.348223,,0.968123,,,,,,,,,,,
,,,,,,14.2605,35.3,48.430696,-123.348537,,1.01088,,,,,,,,,,,
,,,,,,14.2657,35.4,48.430705,-123.348606,,1.20362,,,,,,,,,,,
,,,,,,14.2754,35.5,48.430719,-123.348736,,1.23234,,,,,,,,,,,
,,,,,,14.2798,35.6,48.430698,-123.348786,,1.29842,,,,,,,,,,,
,,,,,,14.2823,35.5,48.430676,-123.348779,,0.898454,,,,,,,,,,,
,,,,,,14.2934,35.4,48.430657,-123.348631,,0.639392,,,,,,,,,,,
,,,,,,14.2982,35.3,48.430661,-123.348566,,0.262614,,,,,,,,,,,
,,,,,,14.3267,35.1,48.430654,-123.34818,,0.0293581,,,,,,,,,,,
,,,,,,14.3721,34.9,48.43061,-123.347568,,-0.0757626,,,,,,,,,,,
,,,,,,14.424,34.1,48.430559,-123.34687,,-0.398698,,,,,,,,,,,
,,,,,,14.4607,33.8,48.430541,-123.346373,,-0.523142,,,,,,,,,,,
,,,,,,14.4672,33.8,48.430547,-123.346285,,-0.715883,,,,,,,,,,,
,,,,,,14.4935,33.8,48.430563,-123.345929,,-0.818796,,,,,,,,,,,
,,,,,,14.5011,33.7,48.430535,-123.345835,,-1.17938,,,,,,,,,,,
,,,,,,14.5046,33.7,48.430517,-123.345797,,-0.779415,,,,,,,,,,,
,,,,,,14.5083,33.6,48.430502,-123.345752,,-0.958643,,,,,,,,,,,
,,,,,,14.5124,33.6,48.430494,-123.345698,,-0.751016,,,,,,,,,,,
,,,,,,14.5167,33.5,48.430491,-123.345639,,-0.909867,,,,,,,,,,,
,,,,,,14.5395,33.2,48.430463,-123.345333,,-0.997465,,,,,,,,,,,
,,,,,,14.5471,33,48.430429,-123.345244,,-1.10701,,,,,,,,,,,
,,,,,,14.5497,33,48.430409,-123.345225,,-1.02532,,,,,,,,,,,
,,,,,,14.5621,32.8,48.430298,-123.345221,,-1.18731,,,,,,,,,,,
,,,,,,14.5672,32.8,48.430252,-123.345229,,-1.18731,,,,,,,,,,,
,,,,,,14.5957,32.5,48.429997,-123.345269,,-1.161,,,,,,,,,,,
,,,,,,14.6022,32.4,48.429939,-123.345271,,-1.31602,,,,,,,,,,,
,,,,,,14.6313,32.1,48.429677,-123.345275,,-1.14985,,,,,,,,,,,
,,,,,,14.6416,31.9,48.429586,-123.345253,,-1.34501,,,,,,,,,,,
,,,,,,14.6441,31.9,48.429576,-123.345223,,-1.11596,,,,,,,,,,,
,,,,,,14.6477,31.8,48.429569,-123.345175,,-1.2601,,,,,,,,,,,
,,,,,,14.6518,31.7,48.429571,-123.345119,,-1.23783,,,,,,,,,,,
,,,,,,14.6571,31.7,48.429573,-123.345048,,-1.23783,,,,,,,,,,,
,,,,,,14.6622,31.6,48.429572,-123.344979,,-1.27221,,,,,,,,,,,
,,,,,,14.6675,31.5,48.429571,-123.344906,,-1.45783,,,,,,,,,,,
,,,,,,14.6799,31.4,48.429568,-123.344739,,-1.43373,,,,,,,,,,,
,,,,,,14.7214,31.1,48.429558,-123.344176,,-1.35091,,,,,,,,,,,
,,,,,,14.7294,31.1,48.429558,-123.344068,,-1.24794,,,,,,,,,,,
,,,,,,14.7329,31.1,48.429557,-123.344021,,-1.05278,,,,,,,,,,,
,,,,,,14.7365,31.1,48.429557,-123.343971,,-1.05278,,,,,,,,,,,
,,,,,,14.7405,31.1,48.429556,-123.343918,,-0.777,,,,,,,,,,,
,,,,,,14.7446,31.1,48.429553,-123.343862,,-0.535325,,,,,,,,,,,
,,,,,,14.7511,31.1,48.429543,-123.343775,,-0.535325,,,,,,,,,,,
,,,,,,14.7537,31.1,48.429539,-123.343741,,-0.338946,,,,,,,,,,,
,,,,,,14.7566,31.1,48.429539,-123.343701,,-0.153323,,,,,,,,,,,
,,,,,,14.7595,31.1,48.429543,-123.343662,,-0.0721947,,,,,,,,,,,
,,,,,,14.7666,31.1,48.429549,-123.343566,,-1.20E-14,,,,,,,,,,,
,,,,,,14.768,31.1,48.429561,-123.343565,,-1.20E-14,,,,,,,,,,,
,,,,,,14.7714,31.1,48.42958,-123.343602,,-1.20E-14,,,,,,,,,,,
,,,,,,14.7858,31.1,48.42958,-123.343797,,-1.20E-14,,,,,,,,,,,
,,,,,,14.8151,31.1,48.429585,-123.344194,,-1.20E-14,,,,,,,,,,,
,,,,,,14.8344,31.2,48.429593,-123.344455,,0.0518734,,,,,,,,,,,
,,,,,,14.8402,31.3,48.429594,-123.344533,,0.225602,,,,,,,,,,,
,,,,,,14.8453,31.3,48.429597,-123.344603,,0.225602,,,,,,,,,,,
,,,,,,14.8501,31.3,48.429598,-123.344668,,0.225602,,,,,,,,,,,
,,,,,,14.8546,31.4,48.429596,-123.344729,,0.447518,,,,,,,,,,,
,,,,,,14.8743,31.6,48.429601,-123.344996,,0.549002,,,,,,,,,,,
,,,,,,14.8777,31.7,48.429602,-123.345042,,0.843483,,,,,,,,,,,
,,,,,,14.8807,31.7,48.429603,-123.345082,,0.843483,,,,,,,,,,,
,,,,,,14.8831,31.8,48.429605,-123.345114,,1.26516,,,,,,,,,,,
,,,,,,14.8845,31.8,48.429608,-123.345133,,1.26516,,,,,,,,,,,
,,,,,,14.8848,31.8,48.429609,-123.345137,,1.21329,,,,,,,,,,,
,,,,,,14.8851,31.8,48.429608,-123.34514,,1.03956,,,,,,,,,,,
,,,,,,14.8851,31.8,48.429608,-123.34514,,1.03956,,,,,,,,,,,
,,,,,,14.8854,31.8,48.429607,-123.345144,,1.03956,,,,,,,,,,,
,,,,,,14.887,31.8,48.429618,-123.345159,,0.817641,,,,,,,,,,,
,,,,,,14.8912,31.9,48.429655,-123.34517,,0.954622,,,,,,,,,,,
,,,,,,14.908,32.1,48.429806,-123.345164,,0.779215,,,,,,,,,,,
,,,,,,14.9534,32.6,48.430214,-123.34516,,0.889424,,,,,,,,,,,
,,,,,,14.9873,33,48.430519,-123.345161,,0.585691,,,,,,,,,,,
,,,,,,15.0059,33.2,48.430686,-123.345161,,0.693394,,,,,,,,,,,
,,,,,,15.036,33.5,48.430957,-123.345149,,0.792907,,,,,,,,,,,
,,,,,,15.0466,33.6,48.431052,-123.345145,,0.887535,,,,,,,,,,,
,,,,,,15.0569,33.8,48.431145,-123.345147,,1.08092,,,,,,,,,,,
,,,,,,15.0673,33.9,48.431238,-123.345147,,1.17762,,,,,,,,,,,
,,,,,,15.0775,34,48.43133,-123.345142,,1.27531,,,,,,,,,,,
,,,,,,15.0883,34.1,48.431427,-123.345136,,1.12948,,,,,,,,,,,
,,,,,,15.0984,34.2,48.431518,-123.345128,,1.10906,,,,,,,,,,,
,,,,,,15.1084,34.3,48.431608,-123.345123,,1.09871,,,,,,,,,,,
,,,,,,15.1187,34.3,48.4317,-123.345116,,0.980769,,,,,,,,,,,
,,,,,,15.1397,34.5,48.431889,-123.3451,,0.968082,,,,,,,,,,,
,,,,,,15.151,34.6,48.43199,-123.345095,,0.957563,,,,,,,,,,,
,,,,,,15.1623,34.7,48.432092,-123.345088,,0.951012,,,,,,,,,,,
,,,,,,15.1735,34.8,48.432192,-123.345077,,0.847323,,,,,,,,,,,
,,,,,,15.184,34.9,48.432287,-123.345072,,0.845229,,,,,,,,,,,
,,,,,,15.2066,35.1,48.43249,-123.345058,,0.836051,,,,,,,,,,,
,,,,,,15.2605,35.7,48.432974,-123.345035,,0.854846,,,,,,,,,,,
,,,,,,15.2712,35.8,48.43307,-123.345035,,0.849867,,,,,,,,,,,
,,,,,,15.2821,36,48.433168,-123.345033,,0.933528,,,,,,,,,,,
,,,,,,15.2931,36.1,48.433267,-123.345026,,1.02427,,,,,,,,,,,
,,,,,,15.3272,36.5,48.433574,-123.345014,,1.04639,,,,,,,,,,,
,,,,,,15.3381,36.6,48.433672,-123.345013,,1.04916,,,,,,,,,,,
,,,,,,15.349,36.7,48.43377,-123.345011,,1.05284,,,,,,,,,,,
,,,,,,15.3596,36.8,48.433865,-123.345009,,1.0578,,,,,,,,,,,
,,,,,,15.3694,36.9,48.433953,-123.345004,,1.06532,,,,,,,,,,,
,,,,,,15.3786,37,48.434036,-123.344997,,1.08499,,,,,,,,,,,
,,,,,,15.3872,37.1,48.434113,-123.344998,,1.09035,,,,,,,,,,,
,,,,,,15.3958,37.2,48.43419,-123.344995,,1.11343,,,,,,,,,,,
,,,,,,15.4029,37.3,48.434254,-123.344994,,1.07042,,,,,,,,,,,
,,,,,,15.4091,37.3,48.43431,-123.344991,,0.979681,,,,,,,,,,,
,,,,,,15.4141,37.4,48.434355,-123.344985,,1.06162,,,,,,,,,,,
,,,,,,15.4179,37.4,48.434389,-123.344985,,0.969851,,,,,,,,,,,
,,,,,,15.4201,37.4,48.434409,-123.344987,,0.878092,,,,,,,,,,,
,,,,,,15.4216,37.4,48.434422,-123.344991,,0.783436,,,,,,,,,,,
,,,,,,15.4226,37.4,48.434431,-123.344988,,0.681313,,,,,,,,,,,
,,,,,,15.4267,37.5,48.434467,-123.344979,,0.819574,,,,,,,,,,,
,,,,,,15.4306,37.5,48.434501,-123.344964,,0.702784,,,,,,,,,,,
,,,,,,15.4354,37.5,48.434543,-123.344952,,0.586028,,,,,,,,,,,
,,,,,,15.4409,37.6,48.434592,-123.344946,,0.628449,,,,,,,,,,,
,,,,,,15.4532,37.7,48.434703,-123.344952,,0.709416,,,,,,,,,,,
,,,,,,15.4853,38.1,48.434991,-123.34498,,0.634991,,,,,,,,,,,
,,,,,,15.512,38.3,48.435231,-123.344974,,0.709925,,,,,,,,,,,
,,,,,,15.5202,38.4,48.435305,-123.344976,,0.831435,,,,,,,,,,,
,,,,,,15.5293,38.5,48.435387,-123.344979,,0.941076,,,,,,,,,,,
,,,,,,15.5379,38.6,48.435464,-123.34498,,1.05787,,,,,,,,,,,
,,,,,,15.5463,38.7,48.43554,-123.34498,,0.929754,,,,,,,,,,,
,,,,,,15.5925,39.2,48.435955,-123.344958,,1.03804,,,,,,,,,,,
,,,,,,15.6117,39.4,48.436127,-123.344979,,1.14227,,,,,,,,,,,
,,,,,,15.6232,39.5,48.436213,-123.345066,,1.04617,,,,,,,,,,,
,,,,,,15.6435,39.7,48.43628,-123.345322,,1.06371,,,,,,,,,,,
,,,,,,15.6653,39.7,48.436287,-123.345617,,0.939063,,,,,,,,,,,
,,,,,,15.6722,39.7,48.436286,-123.345711,,0.86413,,,,,,,,,,,
,,,,,,15.7214,40.3,48.436274,-123.346377,,0.864694,,,,,,,,,,,
,,,,,,15.749,40.6,48.436262,-123.346751,,0.863657,,,,,,,,,,,
,,,,,,15.7557,40.6,48.436239,-123.346835,,0.746866,,,,,,,,,,,
,,,,,,15.7768,40.5,48.436085,-123.347001,,0.581034,,,,,,,,,,,
,,,,,,15.7921,40.4,48.435955,-123.347072,,0.407708,,,,,,,,,,,
,,,,,,15.8165,40.1,48.435746,-123.347171,,0.180327,,,,,,,,,,,
,,,,,,15.8614,39.6,48.43536,-123.347349,,-0.0178974,,,,,,,,,,,
,,,,,,15.9083,39.1,48.434956,-123.34753,,-0.223098,,,,,,,,,,,
,,,,,,15.9257,38.9,48.434803,-123.347584,,-0.33756,,,,,,,,,,,
,,,,,,15.9356,38.8,48.434722,-123.347531,,-0.439404,,,,,,,,,,,
,,,,,,15.9386,38.8,48.434705,-123.347499,,-0.561478,,,,,,,,,,,
,,,,,,15.9524,38.7,48.434686,-123.347314,,-0.742489,,,,,,,,,,,
,,,,,,15.9584,38.7,48.434686,-123.347232,,-0.742489,,,,,,,,,,,
,,,,,,15.9844,38.7,48.434667,-123.346881,,-0.694988,,,,,,,,,,,
,,,,,,16.0167,38.6,48.434638,-123.346446,,-0.660952,,,,,,,,,,,
,,,,,,16.0228,38.6,48.434668,-123.346377,,-0.537801,,,,,,,,,,,
,,,,,,16.041,38.6,48.434822,-123.346291,,-0.426406,,,,,,,,,,,
,,,,,,16.054,38.7,48.434938,-123.346277,,-0.242437,,,,,,,,,,,
,,,,,,16.0746,38.8,48.435124,-123.346279,,-0.0796254,,,,,,,,,,,
,,,,,,16.11,39.2,48.435442,-123.346295,,0.135278,,,,,,,,,,,
,,,,,,16.1177,39.3,48.435511,-123.346303,,0.265231,,,,,,,,,,,
,,,,,,16.1189,39.3,48.435517,-123.346316,,0.337637,,,,,,,,,,,
,,,,,,16.1252,39.3,48.435463,-123.346343,,0.337637,,,,,,,,,,,
,,,,,,16.1456,39.1,48.435281,-123.346371,,0.239322,,,,,,,,,,,
,,,,,,16.1525,39,48.435219,-123.346363,,0.125803,,,,,,,,,,,
,,,,,,16.1846,38.7,48.43493,-123.34635,,0.0324889,,,,,,,,,,,
,,,,,,16.1961,38.6,48.434827,-123.346341,,-0.0546775,,,,,,,,,,,
,,,,,,16.2101,38.6,48.434701,-123.346356,,-0.131958,,,,,,,,,,,
,,,,,,16.2129,38.6,48.434678,-123.346371,,-0.180307,,,,,,,,,,,
,,,,,,16.2151,38.6,48.434663,-123.34639,,-0.293366,,,,,,,,,,,
,,,,,,16.2166,38.6,48.434655,-123.346406,,-0.423319,,,,,,,,,,,
,,,,,,16.2173,38.6,48.434656,-123.346416,,-0.423319,,,,,,,,,,,
,,,,,,16.2177,38.6,48.434659,-123.346418,,-0.423319,,,,,,,,,,,
,,,,,,16.2178,38.6,48.434659,-123.346419,,-0.325003,,,,,,,,,,,
,,,,,,16.2178,38.6,48.434659,-123.346419,,-0.18048,,,,,,,,,,,
,,,,,,16.2178,38.6,48.434659,-123.346419,,-0.0871664,,,,,,,,,,,
,,,,,,16.2185,38.6,48.434657,-123.346429,,-1.20E-14,,,,,,,,,,,
,,,,,,16.224,38.6,48.434646,-123.346501,,-1.20E-14,,,,,,,,,,,
,,,,,,16.234,38.7,48.434656,-123.346636,,0.0997855,,,,,,,,,,,
,,,,,,16.2403,38.7,48.434664,-123.34672,,0.0997855,,,,,,,,,,,
,,,,,,16.2776,38.8,48.434698,-123.347223,,0.126595,,,,,,,,,,,
,,,,,,16.3008,38.8,48.434713,-123.347537,,0.126595,,,,,,,,,,,
,,,,,,16.3084,38.8,48.434719,-123.34764,,0.126595,,,,,,,,,,,
,,,,,,16.3158,38.8,48.434724,-123.347739,,0.126595,,,,,,,,,,,
,,,,,,16.323,38.9,48.434727,-123.347837,,0.264761,,,,,,,,,,,
,,,,,,16.3306,38.9,48.43473,-123.34794,,0.264761,,,,,,,,,,,
,,,,,,16.3382,39,48.434738,-123.348042,,0.396732,,,,,,,,,,,
,,,,,,16.3526,39.1,48.434753,-123.348236,,0.466133,,,,,,,,,,,
,,,,,,16.3594,39.1,48.434759,-123.348328,,0.366347,,,,,,,,,,,
,,,,,,16.3664,39.2,48.434762,-123.348422,,0.51038,,,,,,,,,,,
,,,,,,16.3734,39.3,48.434763,-123.348518,,0.624749,,,,,,,,,,,
,,,,,,16.3804,39.4,48.434763,-123.348613,,0.767431,,,,,,,,,,,
,,,,,,16.4257,40,48.43479,-123.349225,,0.900028,,,,,,,,,,,
,,,,,,16.4406,40.1,48.434694,-123.349367,,0.966889,,,,,,,,,,,
,,,,,,16.4487,40,48.434624,-123.349395,,0.704546,,,,,,,,,,,
,,,,,,16.4569,39.9,48.434551,-123.349408,,0.582202,,,,,,,,,,,
,,,,,,16.4649,39.8,48.434479,-123.349416,,0.325664,,,,,,,,,,,
,,,,,,16.4732,39.7,48.434404,-123.349417,,0.136359,,,,,,,,,,,
,,,,,,16.4814,39.6,48.434331,-123.349423,,0.0133465,,,,,,,,,,,
,,,,,,16.5112,39.3,48.434063,-123.349442,,-0.231246,,,,,,,,,,,
,,,,,,16.5556,38.8,48.433665,-123.349483,,-0.485141,,,,,,,,,,,
,,,,,,16.5679,38.7,48.433554,-123.349492,,-0.708726,,,,,,,,,,,
,,,,,,16.5844,38.6,48.433406,-123.349498,,-0.902066,,,,,,,,,,,
,,,,,,16.5889,38.5,48.433366,-123.349504,,-1.19265,,,,,,,,,,,
,,,,,,16.5941,38.5,48.43332,-123.349518,,-1.06848,,,,,,,,,,,
,,,,,,16.6147,38.4,48.433137,-123.34956,,-0.994715,,,,,,,,,,,
,,,,,,16.629,38.4,48.433009,-123.34958,,-0.870147,,,,,,,,,,,
,,,,,,16.6366,38.3,48.432941,-123.34959,,-0.881871,,,,,,,,,,,
,,,,,,16.6438,38.3,48.432876,-123.349598,,-0.758859,,,,,,,,,,,
,,,,,,16.6504,38.3,48.432817,-123.349605,,-0.6583,,,,,,,,,,,
,,,,,,16.6561,38.3,48.432766,-123.349612,,-0.545582,,,,,,,,,,,
,,,,,,16.6795,38.2,48.432558,-123.349657,,-0.507477,,,,,,,,,,,
,,,,,,16.6856,38.2,48.432503,-123.349666,,-0.446734,,,,,,,,,,,
,,,,,,16.6917,38.1,48.432449,-123.349677,,-0.38805,,,,,,,,,,,
,,,,,,16.698,38.1,48.432393,-123.349689,,-0.38805,,,,,,,,,,,
,,,,,,16.7042,38.1,48.432338,-123.349705,,-0.339466,,,,,,,,,,,
,,,,,,16.7295,38.1,48.432111,-123.349734,,-0.339466,,,,,,,,,,,
,,,,,,16.7354,38,48.432058,-123.34974,,-0.377045,,,,,,,,,,,
,,,,,,16.741,38,48.432008,-123.349746,,-0.377045,,,,,,,,,,,
,,,,,,16.7457,38,48.431966,-123.349749,,-0.377045,,,,,,,,,,,
,,,,,,16.7504,38,48.431924,-123.349754,,-0.377045,,,,,,,,,,,
,,,,,,16.7576,38,48.431859,-123.349762,,-0.334247,,,,,,,,,,,
,,,,,,16.7641,37.9,48.431801,-123.349765,,-0.489211,,,,,,,,,,,
,,,,,,16.7651,37.9,48.431806,-123.349753,,-0.324171,,,,,,,,,,,
,,,,,,16.7651,37.9,48.431806,-123.349753,,-0.324171,,,,,,,,,,,
,,,,,,16.7651,37.9,48.431806,-123.349753,,-0.324171,,,,,,,,,,,
,,,,,,16.7674,37.9,48.431788,-123.349768,,-0.324171,,,,,,,,,,,
,,,,,,16.7688,37.9,48.431779,-123.349782,,-0.154964,,,,,,,,,,,
,,,,,,16.7808,38.1,48.431766,-123.349943,,0.0121751,,,,,,,,,,,
,,,,,,16.7911,38.1,48.431775,-123.350082,,0.0121751,,,,,,,,,,,
,,,,,,16.8014,38.2,48.431773,-123.350221,,0.109663,,,,,,,,,,,
,,,,,,16.813,38.2,48.431776,-123.350378,,0.109663,,,,,,,,,,,
,,,,,,16.8385,38.3,48.431794,-123.350723,,0.303793,,,,,,,,,,,
,,,,,,16.8454,38.3,48.431759,-123.350801,,0.303793,,,,,,,,,,,
,,,,,,16.8587,38.2,48.431646,-123.35086,,0.228592,,,,,,,,,,,
,,,,,,16.8806,38,48.431451,-123.350894,,0.136965,,,,,,,,,,,
,,,,,,16.8953,37.8,48.43132,-123.350924,,0.00122199,,,,,,,,,,,
,,,,,,16.9162,37.7,48.431134,-123.350961,,-0.0467129,,,,,,,,,,,
,,,,,,16.9223,37.6,48.431079,-123.350972,,-0.375944,,,,,,,,,,,
,,,,,,16.9286,37.6,48.431023,-123.350986,,-0.375944,,,,,,,,,,,
,,,,,,16.9344,37.5,48.430972,-123.350996,,-0.648296,,,,,,,,,,,
,,,,,,16.94,37.5,48.430921,-123.351002,,-0.648296,,,,,,,,,,,
,,,,,,16.9499,37.4,48.430835,-123.350968,,-0.788612,,,,,,,,,,,
,,,,,,16.9568,37.4,48.430881,-123.350906,,-0.788612,,,,,,,,,,,
,,,,,,16.9692,37.5,48.430992,-123.350894,,-0.632598,,,,,,,,,,,
,,,,,,16.9822,37.6,48.431109,-123.350882,,-0.464284,,,,,,,,,,,
,,,,,,17.0338,38.1,48.431573,-123.350861,,-0.231675,,,,,,,,,,,
,,,,,,17.0478,38.2,48.431698,-123.350848,,-0.111965,,,,,,,,,,,
,,,,,,17.0506,38.2,48.431723,-123.350841,,0.0501273,,,,,,,,,,,
,,,,,,17.0519,38.2,48.431732,-123.35083,,0.0501273,,,,,,,,,,,
,,,,,,17.0532,38.2,48.431741,-123.350819,,0.224991,,,,,,,,,,,
,,,,,,17.0554,38.3,48.431748,-123.35079,,0.664208,,,,,,,,,,,
,,,,,,17.06,38.3,48.431756,-123.350729,,0.765358,,,,,,,,,,,
,,,,,,17.0712,38.2,48.431755,-123.350577,,0.676192,,,,,,,,,,,
,,,,,,17.078,38.2,48.431752,-123.350486,,0.595379,,,,,,,,,,,
,,,,,,17.1008,38.2,48.431748,-123.350177,,0.518692,,,,,,,,,,,
,,,,,,17.1236,38,48.431745,-123.349868,,0.334107,,,,,,,,,,,
,,,,,,17.1283,38,48.431761,-123.349809,,0.262332,,,,,,,,,,,
,,,,,,17.1339,37.9,48.431799,-123.349759,,0.0840517,,,,,,,,,,,
,,,,,,17.1404,37.9,48.431852,-123.349722,,0.0840517,,,,,,,,,,,
,,,,,,17.1478,38,48.431916,-123.349695,,0.219369,,,,,,,,,,,
,,,,,,17.1634,38,48.432056,-123.349671,,-0.219848,,,,,,,,,,,
,,,,,,17.1804,38.1,48.432208,-123.349654,,-0.160844,,,,,,,,,,,
,,,,,,17.213,38.2,48.432501,-123.349645,,-0.0409905,,,,,,,,,,,
,,,,,,17.2191,38.2,48.432549,-123.349603,,-0.0409905,,,,,,,,,,,
,,,,,,17.2252,38.2,48.432585,-123.349542,,-0.0409905,,,,,,,,,,,
,,,,,,17.2327,38.2,48.432612,-123.349448,,0.046728,,,,,,,,,,,
,,,,,,17.2402,38.1,48.432633,-123.349351,,-0.0861132,,,,,,,,,,,
,,,,,,17.2618,38,48.432622,-123.34906,,0.0456646,,,,,,,,,,,
,,,,,,17.2974,37.5,48.432577,-123.348582,,-0.0947097,,,,,,,,,,,
,,,,,,17.3135,37.4,48.432581,-123.348363,,-0.291895,,,,,,,,,,,
,,,,,,17.3192,37.4,48.432615,-123.348421,,-0.291895,,,,,,,,,,,
,,,,,,17.3387,37.6,48.432617,-123.348685,,-0.248222,,,,,,,,,,,
,,,,,,17.3447,37.7,48.432617,-123.348766,,-0.111574,,,,,,,,,,,
,,,,,,17.3511,37.8,48.432622,-123.348853,,0.0436406,,,,,,,,,,,
,,,,,,17.3579,37.9,48.432628,-123.348944,,0.191858,,,,,,,,,,,
,,,,,,17.365,38,48.432634,-123.34904,,0.332425,,,,,,,,,,,
,,,,,,17.3724,38,48.432639,-123.34914,,0.465266,,,,,,,,,,,
,,,,,,17.3912,38.1,48.432649,-123.349395,,0.56483,,,,,,,,,,,
,,,,,,17.3953,38.2,48.432655,-123.349449,,0.952761,,,,,,,,,,,
,,,,,,17.3993,38.2,48.432674,-123.349496,,1.01463,,,,,,,,,,,
,,,,,,17.4034,38.2,48.432693,-123.349543,,1.01463,,,,,,,,,,,
,,,,,,17.4073,38.2,48.432722,-123.349573,,0.911952,,,,,,,,,,,
,,,,,,17.4114,38.3,48.432755,-123.349596,,0.99197,,,,,,,,,,,
,,,,,,17.4165,38.3,48.432799,-123.349619,,0.836756,,,,,,,,,,,
,,,,,,17.4224,38.3,48.432851,-123.349635,,0.688539,,,,,,,,,,,
,,,,,,17.429,38.4,48.43291,-123.349643,,0.699786,,,,,,,,,,,
,,,,,,17.4356,38.4,48.432969,-123.349644,,0.699786,,,,,,,,,,,
,,,,,,17.4512,38.5,48.433109,-123.349623,,0.710646,,,,,,,,,,,
,,,,,,17.4698,38.6,48.433276,-123.349628,,0.516931,,,,,,,,,,,
,,,,,,17.4722,38.6,48.433289,-123.349654,,0.516931,,,,,,,,,,,
,,,,,,17.474,38.7,48.433295,-123.349677,,1.06538,,,,,,,,,,,
,,,,,,17.4788,38.8,48.433309,-123.349738,,1.27538,,,,,,,,,,,
,,,,,,17.4915,39,48.433333,-123.349906,,1.18577,,,,,,,,,,,
,,,,,,17.4981,39.1,48.433342,-123.349995,,1.33633,,,,,,,,,,,
,,,,,,17.5294,39.8,48.433381,-123.350415,,1.56005,,,,,,,,,,,
,,,,,,17.574,40.4,48.433433,-123.351015,,1.54264,,,,,,,,,,,
,,,,,,17.5963,40.4,48.433439,-123.351316,,1.54264,,,,,,,,,,,
,,,,,,17.5973,40.4,48.433446,-123.351325,,1.47872,,,,,,,,,,,
,,,,,,17.5981,40.4,48.433447,-123.351314,,1.42488,,,,,,,,,,,
,,,,,,17.605,40.4,48.433444,-123.35122,,1.42488,,,,,,,,,,,
,,,,,,17.6124,40.4,48.433437,-123.351121,,0.876428,,,,,,,,,,,
,,,,,,17.6273,40.3,48.433427,-123.350919,,0.599518,,,,,,,,,,,
,,,,,,17.6595,39.9,48.433404,-123.350484,,0.317527,,,,,,,,,,,
,,,,,,17.7086,38.9,48.43338,-123.34982,,-0.0368613,,,,,,,,,,,
,,,,,,17.726,38.6,48.433376,-123.349584,,-0.432833,,,,,,,,,,,
,,,,,,17.7278,38.6,48.433389,-123.349569,,-0.567235,,,,,,,,,,,
,,,,,,17.7365,38.6,48.433456,-123.34951,,-0.567235,,,,,,,,,,,
,,,,,,17.7457,38.7,48.433538,-123.349489,,-0.459112,,,,,,,,,,,
,,,,,,17.7565,38.8,48.433634,-123.349471,,-0.366149,,,,,,,,,,,
,,,,,,17.7787,39,48.433832,-123.349432,,-0.276074,,,,,,,,,,,
,,,,,,17.7848,39,48.433869,-123.34937,,-0.276074,,,,,,,,,,,
,,,,,,17.8019,38.8,48.43389,-123.34914,,-0.325924,,,,,,,,,,,
,,,,,,17.8067,38.8,48.433891,-123.349075,,-0.20168,,,,,,,,,,,
,,,,,,17.8261,38.8,48.433882,-123.348813,,0.00215035,,,,,,,,,,,
,,,,,,17.8299,38.8,48.433889,-123.348762,,0.174396,,,,,,,,,,,
,,,,,,17.8299,38.8,48.433889,-123.348762,,0.174396,,,,,,,,,,,
,,,,,,17.8299,38.8,48.433889,-123.348762,,0.174396,,,,,,,,,,,
,,,,,,17.8317,38.8,48.433896,-123.348783,,0.0662723,,,,,,,,,,,
,,,,,,17.8337,38.8,48.433898,-123.34881,,-0.0266905,,,,,,,,,,,
,,,,,,17.8507,38.8,48.433915,-123.349039,,-0.116765,,,,,,,,,,,
,,,,,,17.8703,39,48.433933,-123.349303,,-0.0146171,,,,,,,,,,,
,,,,,,17.8761,39.1,48.433961,-123.34937,,0.273328,,,,,,,,,,,
,,,,,,17.8924,39.3,48.434102,-123.349432,,0.395786,,,,,,,,,,,
,,,,,,17.9067,39.5,48.43423,-123.349424,,0.536184,,,,,,,,,,,
,,,,,,17.9226,39.7,48.434373,-123.349407,,0.661574,,,,,,,,,,,
,,,,,,17.9581,40,48.434691,-123.349364,,0.746077,,,,,,,,,,,
,,,,,,17.9601,40.1,48.434709,-123.349361,,1.24267,,,,,,,,,,,
,,,,,,17.9617,40.1,48.434723,-123.349359,,1.24267,,,,,,,,,,,
,,,,,,17.9634,40.1,48.434738,-123.349364,,1.24267,,,,,,,,,,,
,,,,,,17.9669,40.2,48.434766,-123.349386,,1.52748,,,,,,,,,,,
,,,,,,17.9717,40.3,48.434798,-123.349429,,1.63511,,,,,,,,,,,
,,,,,,17.9778,40.4,48.434829,-123.349497,,1.62822,,,,,,,,,,,
,,,,,,17.9842,40.5,48.434854,-123.349576,,1.66063,,,,,,,,,,,
,,,,,,18.0154,40.9,48.434901,-123.349993,,1.64841,,,,,,,,,,,
,,,,,,18.0658,41.2,48.434938,-123.350673,,1.58262,,,,,,,,,,,
,,,,,,18.1283,41.9,48.434989,-123.351517,,1.61008,,,,,,,,,,,
